academic_performance,anxiety_level,basic_needs,blood_pressure,breathing_problem,Sum of bullying,Column1,depression,extracurricular_activities,future_career_concerns,headache,K3,K3_renamed,living_conditions,LivingCondC,mental_health_history,MHProblemYes,noise_level,NoiseC,peer_pressure,PeerpressureC,PoorSleepQuality,Sum of safety,SafetyC,self_esteem,SelfEsteem>avg,sleep_quality,social_support,stress_level,study_load,teacher_student_relationship,AcademicC,BullyC,FuturecareerC
1,18,1,3,3,4,485,25,5,5,3,0,0,2,Bad Condition,1,100.00%,3,Neutral,5,Intense Peer Pressure,Poor,1,Not Safe,10,Below Average,1,1,2,5,2,Poor performance,Extreme Bullying,High concern
1,18,1,3,3,5,706,18,5,4,3,0,0,1,Bad Condition,1,100.00%,4,Noisy,4,Intense Peer Pressure,Poor,1,Not Safe,7,Below Average,1,1,2,4,1,Poor performance,Extreme Bullying,High concern
1,18,1,3,3,5,915,23,5,4,5,0,0,2,Bad Condition,1,100.00%,4,Noisy,4,Intense Peer Pressure,Poor,2,Not Safe,12,Below Average,1,1,2,3,1,Poor performance,Extreme Bullying,High concern
1,18,1,3,4,5,890,25,4,5,5,0,0,2,Bad Condition,1,100.00%,5,Noisy,4,Intense Peer Pressure,Poor,2,Not Safe,15,Below Average,1,1,2,3,2,Poor performance,Extreme Bullying,High concern
1,18,1,3,4,4,924,18,5,4,5,0,0,2,Bad Condition,1,100.00%,5,Noisy,4,Intense Peer Pressure,Poor,1,Not Safe,13,Below Average,1,1,2,3,2,Poor performance,Extreme Bullying,High concern
1,18,1,3,5,4,26,27,5,4,5,0,0,2,Bad Condition,1,100.00%,3,Neutral,5,Intense Peer Pressure,Poor,2,Not Safe,6,Below Average,1,1,2,3,1,Poor performance,Extreme Bullying,High concern
1,18,1,3,5,4,394,16,4,5,3,0,0,2,Bad Condition,1,100.00%,3,Neutral,4,Intense Peer Pressure,Poor,2,Not Safe,1,Below Average,1,1,2,5,1,Poor performance,Extreme Bullying,High concern
1,18,1,3,5,5,466,23,4,4,5,0,0,2,Bad Condition,1,100.00%,4,Noisy,5,Intense Peer Pressure,Poor,2,Not Safe,6,Below Average,1,1,2,3,2,Poor performance,Extreme Bullying,High concern
1,18,1,3,5,5,469,22,4,4,5,0,0,1,Bad Condition,1,100.00%,5,Noisy,5,Intense Peer Pressure,Poor,2,Not Safe,7,Below Average,1,1,2,3,1,Poor performance,Extreme Bullying,High concern
1,18,1,3,5,4,508,22,4,4,3,0,0,2,Bad Condition,1,100.00%,3,Neutral,5,Intense Peer Pressure,Poor,2,Not Safe,6,Below Average,1,1,2,3,2,Poor performance,Extreme Bullying,High concern
1,18,1,3,5,5,773,20,4,5,4,0,0,2,Bad Condition,1,100.00%,5,Noisy,4,Intense Peer Pressure,Poor,2,Not Safe,1,Below Average,1,1,2,5,2,Poor performance,Extreme Bullying,High concern
1,18,1,3,5,5,953,18,5,5,3,0,0,1,Bad Condition,1,100.00%,3,Neutral,4,Intense Peer Pressure,Poor,1,Not Safe,6,Below Average,1,1,2,5,2,Poor performance,Extreme Bullying,High concern
1,18,2,3,3,5,121,18,4,5,5,0,0,1,Bad Condition,1,100.00%,3,Neutral,4,Intense Peer Pressure,Poor,2,Not Safe,0,Below Average,1,1,2,4,1,Poor performance,Extreme Bullying,High concern
1,18,2,3,3,4,732,23,5,5,5,0,0,2,Bad Condition,1,100.00%,3,Neutral,4,Intense Peer Pressure,Poor,1,Not Safe,13,Below Average,1,1,2,4,2,Poor performance,Extreme Bullying,High concern
1,18,2,3,5,5,303,18,4,5,3,0,0,1,Bad Condition,1,100.00%,5,Noisy,5,Intense Peer Pressure,Poor,1,Not Safe,7,Below Average,1,1,2,4,2,Poor performance,Extreme Bullying,High concern
1,18,2,3,5,5,382,26,4,5,5,0,0,1,Bad Condition,1,100.00%,5,Noisy,5,Intense Peer Pressure,Poor,1,Not Safe,1,Below Average,1,1,2,3,1,Poor performance,Extreme Bullying,High concern
1,18,2,3,5,4,728,25,5,5,3,0,0,1,Bad Condition,1,100.00%,3,Neutral,5,Intense Peer Pressure,Poor,2,Not Safe,8,Below Average,1,1,2,5,2,Poor performance,Extreme Bullying,High concern
1,18,2,3,5,4,834,17,5,4,3,0,0,1,Bad Condition,1,100.00%,3,Neutral,4,Intense Peer Pressure,Poor,1,Not Safe,10,Below Average,1,1,2,5,2,Poor performance,Extreme Bullying,High concern
1,18,4,3,0,5,422,20,2,3,0,2,1,3,Average Condition,0,0.00%,1,Quiet,1,Minimal Peer Pressure,High,0,Not Safe,7,Below Average,4,0,1,0,2,Poor performance,Extreme Bullying,Average concern
1,18,4,3,2,5,859,7,0,5,0,2,1,5,Good Condition,1,100.00%,0,Quiet,0,Minimal Peer Pressure,High,4,Safe,28,Above Average,5,0,2,5,3,Poor performance,Extreme Bullying,High concern
1,18,5,3,3,2,794,25,3,1,4,2,1,1,Bad Condition,1,100.00%,1,Quiet,4,Intense Peer Pressure,Poor,3,Quite Safe,8,Below Average,1,1,0,2,2,Poor performance,Minimal Bullying,Slight concern
1,19,1,3,1,5,858,6,2,2,1,2,1,1,Bad Condition,1,100.00%,5,Noisy,2,Minimal Peer Pressure,High,1,Not Safe,25,Above Average,5,0,0,3,0,Poor performance,Extreme Bullying,Slight concern
1,19,1,3,3,4,215,19,4,4,5,0,0,1,Bad Condition,1,100.00%,3,Neutral,4,Intense Peer Pressure,Poor,2,Not Safe,6,Below Average,1,1,2,3,1,Poor performance,Extreme Bullying,High concern
1,19,1,3,3,4,272,27,4,4,5,0,0,2,Bad Condition,1,100.00%,4,Noisy,5,Intense Peer Pressure,Poor,1,Not Safe,2,Below Average,1,1,2,5,2,Poor performance,Extreme Bullying,High concern
1,19,1,3,3,4,540,24,5,4,3,0,0,1,Bad Condition,1,100.00%,4,Noisy,5,Intense Peer Pressure,Poor,1,Not Safe,14,Below Average,1,1,2,5,2,Poor performance,Extreme Bullying,High concern
1,19,1,3,3,4,631,25,4,5,3,0,0,1,Bad Condition,1,100.00%,5,Noisy,4,Intense Peer Pressure,Poor,1,Not Safe,13,Below Average,1,1,2,3,2,Poor performance,Extreme Bullying,High concern
1,19,1,3,3,5,797,24,4,4,4,0,0,2,Bad Condition,1,100.00%,4,Noisy,4,Intense Peer Pressure,Poor,1,Not Safe,6,Below Average,1,1,2,3,1,Poor performance,Extreme Bullying,High concern
1,19,1,3,4,5,355,23,4,4,4,0,0,2,Bad Condition,1,100.00%,4,Noisy,5,Intense Peer Pressure,Poor,1,Not Safe,14,Below Average,1,1,2,5,2,Poor performance,Extreme Bullying,High concern
1,19,1,3,4,4,401,26,5,5,4,0,0,1,Bad Condition,1,100.00%,5,Noisy,4,Intense Peer Pressure,Poor,2,Not Safe,1,Below Average,1,1,2,4,1,Poor performance,Extreme Bullying,High concern
1,19,1,3,4,5,700,17,4,5,4,0,0,1,Bad Condition,1,100.00%,3,Neutral,5,Intense Peer Pressure,Poor,1,Not Safe,1,Below Average,1,1,2,5,2,Poor performance,Extreme Bullying,High concern
1,19,1,3,4,5,780,20,5,5,4,0,0,1,Bad Condition,1,100.00%,5,Noisy,4,Intense Peer Pressure,Poor,2,Not Safe,3,Below Average,1,1,2,3,2,Poor performance,Extreme Bullying,High concern
1,19,1,3,4,5,985,15,4,4,4,0,0,1,Bad Condition,1,100.00%,5,Noisy,4,Intense Peer Pressure,Poor,1,Not Safe,10,Below Average,1,1,2,4,1,Poor performance,Extreme Bullying,High concern
1,19,1,3,5,4,46,27,4,4,4,0,0,2,Bad Condition,1,100.00%,4,Noisy,4,Intense Peer Pressure,Poor,2,Not Safe,1,Below Average,1,1,2,4,2,Poor performance,Extreme Bullying,High concern
1,19,1,3,5,4,280,18,4,4,3,0,0,1,Bad Condition,1,100.00%,4,Noisy,4,Intense Peer Pressure,Poor,2,Not Safe,13,Below Average,1,1,2,4,1,Poor performance,Extreme Bullying,High concern
1,19,1,3,5,4,572,27,5,4,5,0,0,2,Bad Condition,1,100.00%,3,Neutral,4,Intense Peer Pressure,Poor,1,Not Safe,0,Below Average,1,1,2,4,2,Poor performance,Extreme Bullying,High concern
1,19,2,3,3,4,106,27,5,5,3,0,0,1,Bad Condition,1,100.00%,4,Noisy,4,Intense Peer Pressure,Poor,2,Not Safe,11,Below Average,1,1,2,3,1,Poor performance,Extreme Bullying,High concern
1,19,2,3,3,4,537,19,4,4,4,0,0,2,Bad Condition,1,100.00%,5,Noisy,5,Intense Peer Pressure,Poor,1,Not Safe,14,Below Average,1,1,2,5,2,Poor performance,Extreme Bullying,High concern
1,19,2,3,3,4,591,18,5,5,4,0,0,1,Bad Condition,1,100.00%,5,Noisy,5,Intense Peer Pressure,Poor,2,Not Safe,2,Below Average,1,1,2,3,1,Poor performance,Extreme Bullying,High concern
1,19,2,3,3,5,727,15,5,5,3,0,0,2,Bad Condition,1,100.00%,5,Noisy,5,Intense Peer Pressure,Poor,2,Not Safe,8,Below Average,1,1,2,5,2,Poor performance,Extreme Bullying,High concern
1,19,2,3,4,5,117,17,5,5,5,0,0,2,Bad Condition,1,100.00%,5,Noisy,5,Intense Peer Pressure,Poor,1,Not Safe,7,Below Average,1,1,2,3,2,Poor performance,Extreme Bullying,High concern
1,19,2,3,4,4,385,19,5,4,5,0,0,2,Bad Condition,1,100.00%,3,Neutral,5,Intense Peer Pressure,Poor,1,Not Safe,7,Below Average,1,1,2,4,1,Poor performance,Extreme Bullying,High concern
1,19,2,3,4,5,491,24,5,4,3,0,0,1,Bad Condition,1,100.00%,3,Neutral,5,Intense Peer Pressure,Poor,1,Not Safe,5,Below Average,1,1,2,3,1,Poor performance,Extreme Bullying,High concern
1,19,2,3,4,5,1070,24,4,5,4,0,0,2,Bad Condition,1,100.00%,3,Neutral,4,Intense Peer Pressure,Poor,2,Not Safe,5,Below Average,1,1,2,4,1,Poor performance,Extreme Bullying,High concern
1,19,2,3,5,5,952,21,5,4,5,0,0,2,Bad Condition,1,100.00%,5,Noisy,5,Intense Peer Pressure,Poor,2,Not Safe,13,Below Average,1,1,2,3,1,Poor performance,Extreme Bullying,High concern
1,19,2,3,5,5,1091,25,5,4,4,0,0,1,Bad Condition,1,100.00%,5,Noisy,5,Intense Peer Pressure,Poor,1,Not Safe,11,Below Average,1,1,2,4,2,Poor performance,Extreme Bullying,High concern
1,19,4,3,1,2,791,23,5,2,5,2,1,5,Good Condition,0,0.00%,3,Neutral,2,Minimal Peer Pressure,High,1,Not Safe,14,Below Average,5,0,2,5,2,Poor performance,Minimal Bullying,Slight concern
1,20,1,3,3,4,587,19,4,4,5,0,0,2,Bad Condition,1,100.00%,3,Neutral,4,Intense Peer Pressure,Poor,2,Not Safe,1,Below Average,1,1,2,3,1,Poor performance,Extreme Bullying,High concern
1,20,1,3,4,5,484,17,5,5,3,0,0,2,Bad Condition,1,100.00%,4,Noisy,4,Intense Peer Pressure,Poor,2,Not Safe,8,Below Average,1,1,2,4,1,Poor performance,Extreme Bullying,High concern
1,20,1,3,4,5,721,22,5,5,4,0,0,1,Bad Condition,1,100.00%,3,Neutral,5,Intense Peer Pressure,Poor,1,Not Safe,3,Below Average,1,1,2,3,1,Poor performance,Extreme Bullying,High concern
1,20,1,3,4,5,937,22,4,5,5,0,0,2,Bad Condition,1,100.00%,5,Noisy,5,Intense Peer Pressure,Poor,1,Not Safe,0,Below Average,1,1,2,3,2,Poor performance,Extreme Bullying,High concern
1,20,1,3,5,4,847,22,5,5,5,0,0,2,Bad Condition,1,100.00%,5,Noisy,5,Intense Peer Pressure,Poor,2,Not Safe,4,Below Average,1,1,2,5,2,Poor performance,Extreme Bullying,High concern
1,20,1,3,5,5,1054,17,4,4,5,0,0,2,Bad Condition,1,100.00%,4,Noisy,5,Intense Peer Pressure,Poor,2,Not Safe,11,Below Average,1,1,2,4,1,Poor performance,Extreme Bullying,High concern
1,20,2,3,3,4,283,25,4,4,4,0,0,1,Bad Condition,1,100.00%,4,Noisy,5,Intense Peer Pressure,Poor,1,Not Safe,9,Below Average,1,1,2,4,1,Poor performance,Extreme Bullying,High concern
1,20,2,3,3,4,323,15,5,5,5,0,0,1,Bad Condition,1,100.00%,5,Noisy,5,Intense Peer Pressure,Poor,1,Not Safe,6,Below Average,1,1,2,4,2,Poor performance,Extreme Bullying,High concern
1,20,2,3,3,4,513,22,5,4,5,0,0,2,Bad Condition,1,100.00%,3,Neutral,4,Intense Peer Pressure,Poor,1,Not Safe,15,Below Average,1,1,2,3,2,Poor performance,Extreme Bullying,High concern
1,20,2,3,3,5,841,26,5,5,3,0,0,1,Bad Condition,1,100.00%,3,Neutral,4,Intense Peer Pressure,Poor,1,Not Safe,3,Below Average,1,1,2,4,1,Poor performance,Extreme Bullying,High concern
1,20,2,3,4,4,23,26,4,4,3,0,0,2,Bad Condition,1,100.00%,4,Noisy,5,Intense Peer Pressure,Poor,1,Not Safe,5,Below Average,1,1,2,3,1,Poor performance,Extreme Bullying,High concern
1,20,2,3,4,4,616,26,5,4,4,0,0,2,Bad Condition,1,100.00%,4,Noisy,5,Intense Peer Pressure,Poor,2,Not Safe,15,Below Average,1,1,2,5,1,Poor performance,Extreme Bullying,High concern
1,20,2,3,4,4,635,22,4,5,3,0,0,2,Bad Condition,1,100.00%,5,Noisy,4,Intense Peer Pressure,Poor,1,Not Safe,2,Below Average,1,1,2,3,1,Poor performance,Extreme Bullying,High concern
1,20,2,3,5,5,185,18,5,4,4,0,0,1,Bad Condition,1,100.00%,4,Noisy,4,Intense Peer Pressure,Poor,1,Not Safe,13,Below Average,1,1,2,4,2,Poor performance,Extreme Bullying,High concern
1,20,3,3,5,1,1048,22,5,4,4,0,0,1,Bad Condition,1,100.00%,3,Neutral,4,Intense Peer Pressure,Poor,3,Quite Safe,19,Above Average,1,1,0,2,0,Poor performance,Minimal Bullying,High concern
1,21,1,3,3,4,38,20,4,4,3,0,0,1,Bad Condition,1,100.00%,5,Noisy,5,Intense Peer Pressure,Poor,2,Not Safe,6,Below Average,1,1,2,4,1,Poor performance,Extreme Bullying,High concern
1,21,1,3,3,4,177,17,5,5,5,0,0,1,Bad Condition,1,100.00%,3,Neutral,5,Intense Peer Pressure,Poor,2,Not Safe,5,Below Average,1,1,2,5,2,Poor performance,Extreme Bullying,High concern
1,21,1,3,3,4,347,23,5,4,3,0,0,2,Bad Condition,1,100.00%,3,Neutral,5,Intense Peer Pressure,Poor,2,Not Safe,0,Below Average,1,1,2,4,1,Poor performance,Extreme Bullying,High concern
1,21,1,3,3,4,480,22,5,5,3,0,0,2,Bad Condition,1,100.00%,3,Neutral,4,Intense Peer Pressure,Poor,2,Not Safe,4,Below Average,1,1,2,5,1,Poor performance,Extreme Bullying,High concern
1,21,1,3,3,5,892,17,5,4,4,0,0,2,Bad Condition,1,100.00%,3,Neutral,5,Intense Peer Pressure,Poor,2,Not Safe,9,Below Average,1,1,2,3,2,Poor performance,Extreme Bullying,High concern
1,21,1,3,3,4,973,19,4,5,5,0,0,2,Bad Condition,1,100.00%,5,Noisy,5,Intense Peer Pressure,Poor,2,Not Safe,1,Below Average,1,1,2,3,1,Poor performance,Extreme Bullying,High concern
1,21,1,3,3,4,1066,24,4,5,4,0,0,1,Bad Condition,1,100.00%,5,Noisy,5,Intense Peer Pressure,Poor,2,Not Safe,14,Below Average,1,1,2,3,2,Poor performance,Extreme Bullying,High concern
1,21,1,3,4,5,19,25,4,5,4,0,0,1,Bad Condition,1,100.00%,4,Noisy,4,Intense Peer Pressure,Poor,2,Not Safe,1,Below Average,1,1,2,5,2,Poor performance,Extreme Bullying,High concern
1,21,1,3,4,4,391,25,4,4,3,0,0,1,Bad Condition,1,100.00%,5,Noisy,5,Intense Peer Pressure,Poor,2,Not Safe,0,Below Average,1,1,2,3,1,Poor performance,Extreme Bullying,High concern
1,21,1,3,4,4,400,20,5,5,3,0,0,1,Bad Condition,1,100.00%,5,Noisy,5,Intense Peer Pressure,Poor,2,Not Safe,11,Below Average,1,1,2,3,2,Poor performance,Extreme Bullying,High concern
1,21,1,3,4,5,708,17,4,4,3,0,0,1,Bad Condition,1,100.00%,3,Neutral,4,Intense Peer Pressure,Poor,1,Not Safe,7,Below Average,1,1,2,3,1,Poor performance,Extreme Bullying,High concern
1,21,1,3,4,4,960,23,4,5,5,0,0,1,Bad Condition,1,100.00%,5,Noisy,4,Intense Peer Pressure,Poor,2,Not Safe,5,Below Average,1,1,2,3,1,Poor performance,Extreme Bullying,High concern
1,21,1,3,4,5,1083,17,5,5,3,0,0,1,Bad Condition,1,100.00%,5,Noisy,5,Intense Peer Pressure,Poor,1,Not Safe,1,Below Average,1,1,2,4,2,Poor performance,Extreme Bullying,High concern
1,21,1,3,5,5,1025,22,5,4,3,0,0,1,Bad Condition,1,100.00%,3,Neutral,4,Intense Peer Pressure,Poor,2,Not Safe,1,Below Average,1,1,2,4,2,Poor performance,Extreme Bullying,High concern
1,21,2,3,3,4,273,24,4,4,4,0,0,1,Bad Condition,1,100.00%,5,Noisy,4,Intense Peer Pressure,Poor,1,Not Safe,4,Below Average,1,1,2,4,2,Poor performance,Extreme Bullying,High concern
1,21,2,3,3,4,344,19,5,4,5,0,0,1,Bad Condition,1,100.00%,5,Noisy,5,Intense Peer Pressure,Poor,1,Not Safe,15,Below Average,1,1,2,3,2,Poor performance,Extreme Bullying,High concern
1,21,2,3,3,5,371,15,4,5,5,0,0,2,Bad Condition,1,100.00%,4,Noisy,4,Intense Peer Pressure,Poor,2,Not Safe,4,Below Average,1,1,2,4,1,Poor performance,Extreme Bullying,High concern
1,21,2,3,3,5,717,17,4,5,4,0,0,1,Bad Condition,1,100.00%,4,Noisy,5,Intense Peer Pressure,Poor,2,Not Safe,0,Below Average,1,1,2,4,2,Poor performance,Extreme Bullying,High concern
1,21,2,3,3,4,805,18,5,5,3,0,0,1,Bad Condition,1,100.00%,5,Noisy,4,Intense Peer Pressure,Poor,1,Not Safe,13,Below Average,1,1,2,4,2,Poor performance,Extreme Bullying,High concern
1,21,2,3,3,5,986,23,5,5,5,0,0,2,Bad Condition,1,100.00%,5,Noisy,5,Intense Peer Pressure,Poor,1,Not Safe,3,Below Average,1,1,2,4,2,Poor performance,Extreme Bullying,High concern
1,21,2,3,4,4,74,20,4,4,4,0,0,2,Bad Condition,1,100.00%,5,Noisy,5,Intense Peer Pressure,Poor,2,Not Safe,7,Below Average,1,1,2,4,2,Poor performance,Extreme Bullying,High concern
1,21,2,3,4,4,448,16,5,4,4,0,0,1,Bad Condition,1,100.00%,5,Noisy,4,Intense Peer Pressure,Poor,1,Not Safe,13,Below Average,1,1,2,5,1,Poor performance,Extreme Bullying,High concern
1,21,2,3,4,4,656,26,5,4,4,0,0,2,Bad Condition,1,100.00%,5,Noisy,4,Intense Peer Pressure,Poor,2,Not Safe,8,Below Average,1,1,2,3,1,Poor performance,Extreme Bullying,High concern
1,21,2,3,4,4,738,15,4,5,5,0,0,2,Bad Condition,1,100.00%,4,Noisy,4,Intense Peer Pressure,Poor,2,Not Safe,6,Below Average,1,1,2,5,2,Poor performance,Extreme Bullying,High concern
1,21,2,3,4,5,767,24,5,5,3,0,0,1,Bad Condition,1,100.00%,3,Neutral,5,Intense Peer Pressure,Poor,2,Not Safe,4,Below Average,1,1,2,5,1,Poor performance,Extreme Bullying,High concern
1,21,2,3,5,4,200,27,5,5,5,0,0,2,Bad Condition,1,100.00%,5,Noisy,4,Intense Peer Pressure,Poor,2,Not Safe,13,Below Average,1,1,2,3,1,Poor performance,Extreme Bullying,High concern
1,21,2,3,5,5,687,27,4,5,4,0,0,1,Bad Condition,1,100.00%,5,Noisy,4,Intense Peer Pressure,Poor,2,Not Safe,8,Below Average,1,1,2,5,2,Poor performance,Extreme Bullying,High concern
1,21,2,3,5,5,785,27,4,4,5,0,0,1,Bad Condition,1,100.00%,3,Neutral,5,Intense Peer Pressure,Poor,1,Not Safe,3,Below Average,1,1,2,5,1,Poor performance,Extreme Bullying,High concern
1,21,2,3,5,4,956,15,4,4,4,0,0,2,Bad Condition,1,100.00%,5,Noisy,4,Intense Peer Pressure,Poor,1,Not Safe,12,Below Average,1,1,2,3,1,Poor performance,Extreme Bullying,High concern
2,1,0,3,2,2,140,1,2,3,4,2,1,2,Bad Condition,0,0.00%,2,Quiet,0,Minimal Peer Pressure,High,2,Not Safe,5,Below Average,5,1,2,5,3,Poor performance,Minimal Bullying,Average concern
2,1,0,3,5,5,285,0,5,3,3,0,0,3,Average Condition,0,0.00%,4,Noisy,5,Intense Peer Pressure,Poor,0,Not Safe,27,Above Average,1,1,2,2,1,Poor performance,Extreme Bullying,Average concern
2,1,4,3,0,3,286,1,4,2,4,2,1,0,Bad Condition,1,100.00%,0,Quiet,1,Minimal Peer Pressure,Poor,0,Not Safe,8,Below Average,0,0,2,1,0,Poor performance,Average Bullying,Slight concern
2,1,5,3,1,2,420,14,5,0,3,2,1,3,Average Condition,0,0.00%,2,Quiet,2,Minimal Peer Pressure,Poor,4,Safe,28,Above Average,2,1,2,4,4,Poor performance,Minimal Bullying,Slight concern
2,1,5,3,2,4,669,8,3,1,0,2,1,1,Bad Condition,1,100.00%,2,Quiet,4,Intense Peer Pressure,High,3,Quite Safe,11,Below Average,4,1,0,4,1,Poor performance,Extreme Bullying,Slight concern
2,2,0,3,4,5,607,17,0,0,0,2,1,0,Bad Condition,1,100.00%,3,Neutral,3,Moderate Peer Pressure,High,4,Safe,15,Below Average,5,1,0,0,0,Poor performance,Extreme Bullying,Slight concern
2,2,1,3,0,2,320,12,0,2,4,2,1,5,Good Condition,1,100.00%,3,Neutral,4,Intense Peer Pressure,Poor,4,Safe,2,Below Average,0,1,0,0,2,Poor performance,Minimal Bullying,Slight concern
2,2,1,3,5,1,779,3,5,4,1,2,1,2,Bad Condition,0,0.00%,5,Noisy,4,Intense Peer Pressure,Poor,2,Not Safe,10,Below Average,2,0,0,1,2,Poor performance,Minimal Bullying,High concern
2,2,3,3,1,4,379,4,4,2,3,2,1,3,Average Condition,0,0.00%,5,Noisy,1,Minimal Peer Pressure,High,2,Not Safe,23,Above Average,4,0,1,2,3,Poor performance,Extreme Bullying,Slight concern
2,3,0,3,2,4,992,0,3,1,5,2,1,2,Bad Condition,0,0.00%,0,Quiet,2,Minimal Peer Pressure,Poor,1,Not Safe,5,Below Average,2,1,2,4,2,Poor performance,Extreme Bullying,Slight concern
2,3,3,3,3,1,866,8,1,4,4,2,1,1,Bad Condition,0,0.00%,5,Noisy,3,Moderate Peer Pressure,Poor,0,Not Safe,9,Below Average,1,1,2,1,0,Poor performance,Minimal Bullying,High concern
2,4,1,3,2,2,597,20,0,3,5,2,1,3,Average Condition,0,0.00%,5,Noisy,5,Intense Peer Pressure,Poor,4,Safe,11,Below Average,1,1,1,5,1,Poor performance,Minimal Bullying,Average concern
2,4,1,3,4,2,632,5,0,5,2,2,1,4,Good Condition,0,0.00%,4,Noisy,5,Intense Peer Pressure,High,1,Not Safe,30,Above Average,4,0,0,0,4,Poor performance,Minimal Bullying,High concern
2,5,3,3,5,3,1040,19,2,2,1,2,1,0,Bad Condition,0,0.00%,2,Quiet,3,Moderate Peer Pressure,High,0,Not Safe,23,Above Average,5,1,2,5,4,Poor performance,Average Bullying,Slight concern
2,5,5,3,1,1,571,8,5,3,1,2,1,5,Good Condition,0,0.00%,3,Neutral,1,Minimal Peer Pressure,Moderate,3,Quite Safe,8,Below Average,3,1,2,2,3,Poor performance,Minimal Bullying,Average concern
2,6,0,3,5,2,637,0,0,0,0,2,1,3,Average Condition,0,0.00%,0,Quiet,4,Intense Peer Pressure,Poor,4,Safe,29,Above Average,2,1,1,5,2,Poor performance,Minimal Bullying,Slight concern
2,6,2,3,2,4,9,27,3,5,4,2,1,5,Good Condition,0,0.00%,0,Quiet,5,Intense Peer Pressure,Poor,2,Not Safe,8,Below Average,1,1,1,2,1,Poor performance,Extreme Bullying,High concern
2,7,1,3,4,3,1094,0,0,1,4,2,1,1,Bad Condition,0,0.00%,5,Noisy,1,Minimal Peer Pressure,High,0,Not Safe,17,Below Average,5,0,2,1,1,Poor performance,Average Bullying,Slight concern
2,7,1,3,5,3,577,9,1,2,3,2,1,0,Bad Condition,0,0.00%,3,Neutral,3,Moderate Peer Pressure,Poor,2,Not Safe,11,Below Average,2,0,0,2,4,Poor performance,Average Bullying,Slight concern
2,7,2,3,3,4,919,1,4,4,5,2,1,5,Good Condition,0,0.00%,5,Noisy,1,Minimal Peer Pressure,High,2,Not Safe,22,Above Average,5,0,2,5,3,Poor performance,Extreme Bullying,High concern
2,7,3,3,4,4,710,1,2,2,5,2,1,1,Bad Condition,1,100.00%,0,Quiet,5,Intense Peer Pressure,High,3,Quite Safe,2,Below Average,5,0,2,2,3,Poor performance,Extreme Bullying,Slight concern
2,8,2,3,4,0,848,1,2,4,0,2,1,3,Average Condition,1,100.00%,2,Quiet,5,Intense Peer Pressure,High,5,Safe,7,Below Average,5,0,0,0,2,Poor performance,No Bully,High concern
2,8,4,3,0,1,516,19,3,0,1,2,1,5,Good Condition,0,0.00%,2,Quiet,5,Intense Peer Pressure,High,4,Safe,30,Above Average,4,0,0,4,0,Poor performance,Minimal Bullying,Slight concern
2,9,1,3,5,0,93,19,1,5,3,2,1,3,Average Condition,1,100.00%,0,Quiet,0,Minimal Peer Pressure,High,4,Safe,23,Above Average,5,1,2,4,4,Poor performance,No Bully,High concern
2,9,2,1,2,2,151,14,3,3,2,2,1,2,Bad Condition,1,100.00%,2,Quiet,3,Moderate Peer Pressure,Moderate,3,Quite Safe,19,Above Average,3,3,1,3,3,Poor performance,Minimal Bullying,Average concern
2,9,2,1,2,3,362,11,3,2,3,2,1,3,Average Condition,0,0.00%,2,Quiet,3,Moderate Peer Pressure,Poor,2,Not Safe,15,Below Average,2,2,1,2,3,Poor performance,Average Bullying,Slight concern
2,9,2,1,2,3,812,14,2,2,3,2,1,3,Average Condition,1,100.00%,3,Neutral,2,Minimal Peer Pressure,Moderate,3,Quite Safe,16,Below Average,3,2,1,3,3,Poor performance,Average Bullying,Slight concern
2,9,2,1,4,2,148,14,3,2,2,2,1,2,Bad Condition,1,100.00%,3,Neutral,2,Minimal Peer Pressure,Poor,2,Not Safe,21,Above Average,2,2,1,3,3,Poor performance,Minimal Bullying,Slight concern
2,9,2,1,4,2,507,10,3,2,2,2,1,2,Bad Condition,0,0.00%,3,Neutral,2,Minimal Peer Pressure,Poor,2,Not Safe,17,Below Average,2,2,1,3,3,Poor performance,Minimal Bullying,Slight concern
2,9,2,1,4,3,532,13,3,3,2,2,1,3,Average Condition,0,0.00%,3,Neutral,3,Moderate Peer Pressure,Poor,3,Quite Safe,17,Below Average,2,3,1,3,3,Poor performance,Average Bullying,Average concern
2,9,2,1,4,3,733,14,2,3,3,2,1,2,Bad Condition,0,0.00%,2,Quiet,3,Moderate Peer Pressure,Moderate,2,Not Safe,15,Below Average,3,2,1,3,2,Poor performance,Average Bullying,Average concern
2,9,2,1,4,3,840,14,2,2,3,2,1,3,Average Condition,0,0.00%,2,Quiet,3,Moderate Peer Pressure,Moderate,2,Not Safe,22,Above Average,3,2,1,2,2,Poor performance,Average Bullying,Slight concern
2,9,2,1,4,3,929,9,2,2,3,2,1,2,Bad Condition,1,100.00%,2,Quiet,2,Minimal Peer Pressure,Poor,3,Quite Safe,20,Above Average,2,3,1,3,3,Poor performance,Average Bullying,Slight concern
2,9,2,1,4,3,995,11,3,3,2,2,1,2,Bad Condition,0,0.00%,3,Neutral,2,Minimal Peer Pressure,Moderate,3,Quite Safe,23,Above Average,3,2,1,2,2,Poor performance,Average Bullying,Average concern
2,9,3,1,2,2,35,14,2,2,2,2,1,3,Average Condition,0,0.00%,3,Neutral,3,Moderate Peer Pressure,Poor,3,Quite Safe,22,Above Average,2,2,1,3,2,Poor performance,Minimal Bullying,Slight concern
